,0
142,1.4691022366331248
143,0.2900007153053019
144,-1.0003514669351479
145,-0.0483953530254602
146,0.7024135004360488
147,-0.13895883382675492
148,2.1929969126617035
149,-0.7458571704458007
150,-1.1744960136223137
151,-0.5513804552642176
152,-0.8589705594665114
153,1.2718116775449928
154,-0.10878544530265792
155,-0.6553456679193106
156,0.2256081226072305
157,-0.6389205330810426
158,2.372359904878338
159,0.5668801488829343
160,-1.2095640230238476
161,-0.21860687691907404
162,0.12567122624949817
163,0.005904618053793227
164,-0.9359243953147893
165,-1.0717176382419262
166,-0.8093659592112766
167,0.6346515027042237
168,1.1145940293088754
169,-0.6892268400461389
170,0.8075830497183647
171,-0.5365493208532921
172,-1.2754551493845374
173,-0.8588492768253004
174,0.5283564505114708
175,1.1259845484495654
176,0.855654810649609
177,-0.048984440139912835
178,-0.8025568052118688
179,0.4285659596277712
180,-0.1419302585364205
181,-1.1431444508693107
182,0.42149691425433927
183,-0.39053368388124077
184,-0.12443956906465711
185,0.8750680898759384
186,0.5820321625103206
187,0.0951954974269542
188,2.340159450267319
189,-0.5864831168489555
190,-0.5504968245925387
191,1.0604833457803693
192,0.08499822621486273
193,0.09840013132957656
194,0.5786274122496998
195,-0.7042312353730802
196,-0.7950459445025975
197,-0.7467841163464827
198,0.01566787067126586
199,-0.9461901045887068
200,1.259890980001295
201,1.0793347398560602
202,-0.4145389837951866
203,-0.47308384731681946
204,-1.2213284392212993
205,-0.27818264289099903
206,0.011371259845455825
207,1.089574200101202
208,-1.0638689187464248
209,-0.00028945969376042963
210,0.84590879749328
211,-0.007245885471782165
212,-1.0289481811235037
213,-0.9781740696851652
214,0.11297986415136377
215,-0.39379965214813295
216,0.8520502905528231
217,0.3258396491526473
218,-0.6659925512084621
219,-0.3461009219690696
220,-0.6137717111213947
221,0.2903470638764173
222,1.9712852274611878
223,-0.09889224699817369
224,2.14897036096713
225,0.5479514804387001
226,1.0551728120740365
227,-0.37141434179893223
228,-0.09910016009739224
229,-1.1031125162239332
230,-1.1711000996684087
231,-0.7337548954621187
232,0.29363902128071134
233,-0.7473818665067365
234,-1.0198086678036866
235,-0.305012095735997
236,-1.0952811228200325
237,-0.4862083617049924
238,-0.6043549803359527
239,-0.02779463011121885
240,-0.8596029618099668
241,-0.7922131285257435
242,-0.6804338485583525
243,0.08255524729904438
244,-0.6203729520215849
245,1.7631008882785824
246,0.15269992914791417
247,-0.5377621472654007
248,-0.3060343351404884
249,-0.23106433678058744
250,-0.020638954279779274
251,-0.10887207576066571
252,0.11253804881552423
253,-0.6782334349249568
254,0.37863216363210817
255,-1.051480763251318
256,-1.056695916823384
257,-0.858840613779499
258,0.6960029331739334
259,0.24085508321659335
260,-0.2688785317009673
261,0.19332961395354561
262,-0.8091840352494607
263,-0.23962333940129438
264,-0.3799387788668941
265,0.025405134151336203
266,2.5394556777192467
267,-0.47360363006486594
268,1.0213521946373552
269,0.505814425663734
270,1.664290967549072
271,-1.1935027361092114
272,0.004717780779087143
273,1.086212505178211
274,-0.21469118021712405
275,-0.60969141654923
276,0.4728607192203361
277,-0.09895288831877909
278,-0.5303465800599377
279,0.21371428050551558
280,-0.2114078858586306
281,-1.252654272728273
282,-0.5108287378707934
283,-0.44629770970082516
284,-0.24885823285537786
285,0.0169759905871828
286,1.1818707232149408
287,-0.5568988154393107
288,0.5461841324648844
289,2.0270840787248914
290,0.17042452085629833
291,1.408365189371605
292,-0.9577639337785405
293,-0.09858904039514661
294,2.085080658077794
295,-0.3046915630413684
296,0.4543904991598794
297,-0.326617731963128
298,-0.7740986997563248
299,-0.6231624527694334
300,0.9968618507890248
301,0.8545539107892473
302,0.6273222194349362
303,-0.8216588212025756
304,2.538026188531661
305,-0.9747608296396599
306,0.9836680320344449
307,0.11221751612089559
308,2.347280907067845
309,-0.700895962739782
310,1.5363123983474392
311,0.417598543643991
312,-0.33671884336683094
313,-0.7502320085751915
314,-0.8580609396574296
315,-0.6683315735746709
316,-1.2531564694933437
317,-0.5492926612262312
318,1.0060792448905906
319,-0.8691063230534161
320,-0.4312933143738842
321,0.8453971580082864
322,-0.7385628858815485
323,-0.1327637165137053
324,1.5362172781045471
325,-0.9808596138834055
326,-1.2665062230723378
327,1.045609069401355
328,1.0797509125763292
329,0.9415568797664232
330,-0.5754723856361715
331,0.13018467311170154
332,-1.076776856989578
333,-0.2903628852868876
334,-0.8386643801094958
335,-0.18425790031900383
336,-1.2936215564287605
337,-0.7488026060180637
338,0.3918521447850059
339,-0.093928235123872
340,1.156715144079568
341,0.3649358882210839
342,1.5447047239669391
343,-0.17741409413639211
344,0.18295128508421787
345,0.4069863125380426
346,-1.2793535199948851
347,-0.32732810171879156
348,-0.28207235045554674
349,-0.12868446150703655
350,-0.9837184189976614
351,0.04546043170196082
352,-0.5159312718474494
353,0.1851776878550169
354,-0.012339756402637497
355,0.05543125089681996
356,-0.3160401530403828
357,-0.22498287862844396
358,1.1946221202204748
359,0.30616578550863105
360,0.8411002006606445
361,-0.8387250214301006
362,0.3719009770449066
363,0.027371645548111986
364,0.1326189889817192
365,-0.6367720977224498
366,-0.18166764962457246
367,-0.3269642537951591
368,0.6983940204454052
369,-1.0172184171092553
370,-0.7182826956619353
371,-0.13279940826240436
372,0.20723380246378834
373,1.0300845448045368
374,2.164359395527625
375,2.4135008826471327
376,-0.5769710925597055
377,-0.9177839774079676
378,-0.27831250194755264
379,-0.3033747800796507
380,-0.08875648341126777
381,-1.2051372066196522
382,0.3376304876397914
383,0.15555873426216948
384,-0.527539753220487
385,-1.0399762384278894
386,0.1886430794362427
387,-1.0388240533363864
388,2.0406233797460045
389,0.6190493572170288
390,0.5192595593769938
391,-0.07337091406909252
392,-1.322902651235378
393,1.120388134231807
394,0.20891443334913867
395,0.46365155501228167
396,-1.1339096440456848
397,-0.39719556610203666
398,-0.6560213854917706
399,1.900861595537534
400,-0.8377460972546136
401,1.2880787117973955
402,1.0314533060410584
403,0.7895204259628342
404,-0.9608999563584212
405,-1.202365031963404
406,-0.8321411066215127
407,-0.8632067888630892
408,-0.40358889390300795
409,0.13719307716452808
410,-0.41066660232224095
411,1.2486025115401371
412,-0.8883036325479321
413,2.511403782481301
414,0.38671478536423065
415,1.9951510523377405
416,-1.1911637137430018
417,-0.023497672763576775
418,0.1438463829699807
419,1.1500419132687734
420,0.18101076282484457
421,-0.4268578349238878
422,-0.03579928443113436
423,-1.1473633541742878
424,0.37358169456071494
425,2.1639880973846046
426,-0.33607777797757366
427,1.0767871979774255
428,2.5394556777192467
429,-1.1954519214143857
430,0.016768077487964217
431,-0.04025208997273232
432,-0.265058128502826
433,1.1567132382094922
434,-0.14322096573027795
435,-0.5894372154670193
436,-0.21929125753733533
437,0.8270152143845391
438,-0.23270165243693366
439,-0.1276967010248323
440,-1.297476611810105
441,1.0562733654125664
442,0.290009205090187
443,0.011275706450273301
444,-1.1582181505626579
445,-0.7689268614132623
446,-0.7558110100708904
447,-0.33313234240531064
448,-0.08097706828217238
449,0.744438022246063
450,-0.14666028154364322
451,0.054712218095355716
452,-0.6644245399185219
453,1.06227659626113
454,-0.9809115921582102
455,0.21185120587560102
456,0.8483694490225322
457,0.8248053580312199
458,-0.1056320966311761
459,1.4859257849477692
460,-0.8199781903172255
461,1.4209185491501335
462,-0.3111541952087461
463,-0.7801368426794641
464,-0.6987995056559942
465,-0.03351215370927193
466,2.5017358233676372
467,0.822960042645197
468,-0.6571210725257214
469,-0.5647561979806133
470,-0.8477519151545079
471,-0.47756264199582005
472,-0.06113869339839922
473,-0.5633701106524897
474,-0.035660675698321945
475,0.02087436119753125
476,0.46268969703702145
477,-0.06606813971995583
478,-1.3696311202847544
479,1.1839842464989565
480,-0.14624445534520605
481,0.32117884388137286
482,-0.9411309724715126
483,0.8056250281064736
484,2.117975975592494
485,1.700015722452764
486,2.5394556777192467
487,-1.031269877398111
488,-0.6920856451603942
489,1.06134991025182
490,-0.5792403774072183
491,-0.8967587652494879
492,0.027718167380142978
493,1.323346491035097
494,0.922827374745149
495,-0.39268211923983304
496,-0.9529039650843059
497,-1.0839758480500226
498,1.1545829086166242
499,-1.221285123992295
500,0.3788664123905611
501,0.1690386934195484
502,-0.915375650675352
503,-0.9930225301876924
504,-0.37546864723369444
505,-0.7229347512569515
506,1.1927419793903327
507,0.29551023917367863
508,-0.5313341672812257
509,-0.7754241457638438
510,0.2171186842443038
511,0.17158536899360205
512,0.6350757320570876
513,0.1597516484297443
514,0.6891506372064368
515,1.2452928815224107
516,1.1803196048643125
517,0.21820988149336937
518,1.0505639850775672
519,-0.6979245380301164
520,-0.36054221931896036
521,1.275708055654807
522,-0.24514178620684576
523,0.46598200096314746
524,-0.39213634735438424
525,2.5250228701542405
526,0.29337046686088736
527,1.3058900205942456
528,-0.18064463054595895
529,-0.725654774377479
530,-0.7029491045945657
531,0.426019543945092
532,-0.9256326969034688
533,1.8794468062093932
534,0.2798561154116795
535,1.3754114829282071
536,-0.9236835115982949
537,0.6744928503419849
538,0.8378255693479514
539,-0.25213286416807057
540,-0.10901068449347802
541,-1.0880648056679874
542,0.1291797597988117
543,0.40261147440865147
544,-0.2852516882644307
545,0.9478289249261835
546,1.4694064828016473
547,-0.8517109270854621
548,1.3750731909896876
549,-0.743535474171193
550,0.8647070870982114
551,-0.6571042662168673
552,-1.244744652020791
553,-1.1199622269368965
554,-0.9506255840387027
555,1.3722064158732956
556,0.30860893768536546
557,1.2403804147706234
558,1.0018701308273683
559,0.8398616450025077
560,0.5569696244868484
561,-0.9154536180875589
562,0.27816682148052857
563,0.009854966938946304
564,1.3811207766327496
565,1.1539315342028642
566,-1.146808919243038
567,0.2738006463969383
568,0.3864895461734104
569,0.3652997361447165
570,-0.05381841969674493
571,2.000712121328631
572,-0.8214855602865601
573,-0.36246541548673233
574,-0.5991484898096876
575,0.49092256330174444
576,-1.0665977781736686
577,-0.7957649773040616
578,-0.25366622327480753
579,-0.2765973055094574
580,-0.5861625841543269
581,-1.1838174509039465
582,1.2843795912404656
583,0.8748341010088592
584,0.6663407509825399
585,1.4329337605235182
586,-1.229003897800785
587,-0.051340788597723425
588,-0.0330444358664881
589,0.22680362292773765
590,0.3058972310888071
591,0.3982021573569734
592,-0.033616196889339235
593,0.00019567087108296618
594,1.3781755143214027
595,-0.8170674069281654
596,1.844602563280893
597,-0.29278853811110445
598,0.7740049109336473
599,-1.0090751540565273
600,-0.13739948558261553
601,1.6051998989897018
602,0.6978914771585021
603,-0.5037250403141582
604,-0.7228827729821465
605,0.13041857534832244
606,-1.117328574383003
607,-1.2575399706685357
608,-1.1185154116577087
609,0.6376669356865571
610,-0.09066235348743809
611,0.5864153171636801
612,0.3830679029734786
613,0.7675168094116154
614,-0.4270657480231063
615,1.8456105952902702
616,-1.151651561845671
617,-0.9753672428457143
618,-1.0599358959528733
619,0.5040038490913719
620,1.3444664769146377
621,-1.236852617296287
622,-0.26687736812098845
623,0.461867400729612
624,-0.4140796691068299
625,-0.39941330582703444
626,0.15846951765122974
627,1.2094989088827708
628,0.5129441989882292
629,-1.349255636561333
630,-1.383015526046951
631,0.6780361227049595
632,-0.7146009011966068
633,1.4611150816657261
634,1.3916195218387097
635,-0.13318924532343923
636,-0.31989520842172736
637,2.5394556777192467
638,-1.1997662048536304
639,-1.0227021251011452
640,-0.18091396463990492
641,1.8676823900119428
642,-0.12149404686193592
643,-0.35284077160207217
644,-0.14817631455877872
645,-0.1218664712009112
646,2.452338096646125
647,-0.3190808821164543
648,-0.38937283574393733
649,-0.16790215647759993
650,-0.6052559370992333
651,-1.0226414837805398
652,1.329306666546029
653,2.1835470024108448
654,0.4815753101436257
655,-0.28096348059304743
656,0.6265338822670667
657,0.05053663001938248
658,-0.6508928623777126
659,-0.7271536545619286
660,0.7322405403890302
661,-1.0122198396822084
662,-1.0175649389412862
663,0.9089145231891059
664,-0.568810503415376
665,0.7376721834756578
666,-0.28871690658474053
667,-0.5834857030018875
668,1.7322250133705006
669,-0.6961312875493563
670,0.3640176053662018
671,-0.3511168254877179
672,-0.5068264107108351
673,0.03686634374576063
674,1.701222311471896
675,0.866656272403387
676,0.03911873565396195
677,-0.3426530297403614
678,0.2802547021489732
679,1.302225898742351
680,-1.03360889976432
681,0.3363746058900533
682,-0.9764501235708107
683,0.2298443520038093
684,-0.04769364631559745
685,2.053860600360047
686,-0.952314877969854
687,-0.989063518256739
688,0.23555338581697768
689,-0.8821355439377812
690,-0.25128388567959464
691,1.7643493198089326
692,-0.8994269833561268
693,-0.6531365912401133
694,0.24042227744838665
695,0.13306080431755865
696,0.26084956618569666
697,-0.2732187176471552
698,0.028393971583061343
699,0.5119218729532801
700,-1.1653131850734921
701,-1.290728099131302
702,-0.8005556416318887
703,-1.1950620843533504
704,0.09894607647594145
705,1.404510567142551
706,0.13147546693601686
707,-0.3472184548773694
708,-0.964330522495528
709,0.7119430240778161
710,-0.501403344039551
711,0.086791563326081
712,2.4271204901028196
713,0.32664626534715774
714,0.304710567075017
715,-0.6042770129237458
716,-1.0424105542979076
717,0.43536645058137924
718,1.9730258066234785
719,0.045572704775538805
720,2.1950267509232826
721,0.41529417346098507
722,-0.1872813033034741
723,-0.6576760272397192
724,-0.9142581177670525
725,0.28612816057144
726,-0.4523618417613677
727,0.270933178236882
728,0.3086608293297121
729,-0.6192640821590853
730,0.6875651265639792
731,-1.035367498061877
732,1.8155639471262393
733,-0.35466867426603543
734,0.39688520113433967
735,-0.4254890736873654
736,-1.2223160264425865
737,-1.1154833456274391
738,-0.9871923003637721
739,-0.9095107686682279
740,-0.6353860103943264
741,0.13787780430462107
742,-0.4820500997206208
743,-0.8989505158370841
744,-0.976372156158604
745,-0.5751605159873432
746,-0.7672202413905105
747,-0.5369045057311237
748,-0.5480451826309197
749,0.8020818423739565
750,0.06276885069007584
751,-0.1725281363047554
752,0.1347241091113073
753,-0.7408759191103552
754,-0.11646748779695251
755,0.4482574958852218
756,1.8844026748206426
757,1.199205391231833
758,-1.160756422982285
759,1.1877693044702302
760,-0.3505104989121217
761,0.28543511690737816
762,0.21728319548406042
763,1.3109235100958707
764,-0.150783891344812
765,-1.114417790993943
766,-0.3405738987481757
767,-0.3596152734182775
768,1.93379277806185
769,0.35403777660370983
770,-1.1619172711195884
771,-1.1187059986653258
772,0.9464689133659203
773,-0.7459784530870119
774,-0.04859451644842
775,-0.9104723667521142
776,-0.09482910525669451
777,0.02640138441842527
778,1.4973180366976206
779,1.4913580344476034
780,-0.49063517810918805
781,-0.8941425254176543
782,-1.0887491862862482
783,2.20942256728272
784,-1.1110998444522464
785,0.5267442576879464
786,-0.5847245185513981
787,-1.1815130807209395
788,1.935375689790567
789,0.3644861895135657
790,0.6114176470188373
791,-1.157784998272618
792,-0.5424488550436195
793,0.28316557216849125
794,-1.0309580077492821
795,1.6294557341882043
796,-0.07285979436684692
797,0.1291970858904134
798,-1.240265857341792
799,-0.4053388291547645
800,1.9726960911003026
801,0.025742992937566413
802,0.08830750971075854
803,-0.5963676521076386
804,0.5996524511472632
805,-1.2494920011196164
806,1.2872131002609835
807,0.14725953638502776
808,-1.076447661249149
809,-0.12145948130919067
810,0.1944558099076462
811,-0.3092223359951732
812,-0.6258393339218729
813,-0.6531625803775154
814,-0.8788695756708894
815,-1.0928554699958155
816,-0.9349194820018996
817,0.9947828930577545
818,-1.0462309574960487
819,-1.1156912587266565
820,0.05881850180492277
821,1.6243441040134585
822,-0.48384335020138186
823,0.11007774380810438
824,-1.133060665557209
825,-0.2753498269141458
826,-0.06093078029918066
827,1.930219531560405
828,-0.5118596403210852
829,-0.924610457498978
830,-0.6984096685949597
831,0.39497066801236874
832,-0.8685432250763663
833,-1.3613145963160118
834,0.10036664272635248
835,-0.3012436708126599
836,-0.9980730858895445
837,0.21881629469942365
838,1.9758843518463618
839,-1.0207182876127683
840,0.28462079060210527
841,-1.0307674207416653
842,-0.6467865786681452
843,-0.33573125614554267
844,2.5394556777192467
845,0.5120777211472355
846,-0.4836960784227679
847,-0.14278790007069722
848,0.15223221130513026
849,0.06786272162093114
850,0.06268248012344213
851,-0.08667735241908192
852,-0.5133410211530179
853,-1.1699219254395035
854,-0.07286845741264766
855,-0.18448313950982384
856,-0.89106714415838
857,-0.8330420633847939
858,-1.0385121836875586
859,-0.46226370311165227
860,-1.1397659496374661
861,-0.4340135107553272
862,0.109324058823437
863,-0.5981175873593956
864,0.22816372111845903
865,-0.17399219104508623
866,-0.18774910777671586
867,0.27902446301480527
868,0.21689309853165173
869,-0.20255425305023916
870,-1.2451258260360256
871,-0.8573332438101647
872,0.3818894688531993
873,0.3804514898807289
874,0.523972169662157
875,-0.51683222861073
876,0.3580054515804646
877,0.3947369390366638
878,0.7120641334581108
879,-1.229679615373245
880,-0.14361088942177067
881,-0.109435173737716
882,-0.282938655035624
883,1.37241406908114
884,0.14052020653477337
885,-0.5935260864545276
886,-0.24454403604659222
887,-0.6624060502469412
888,-0.8311881715834272
889,-0.66158297426541
890,0.4935907814083833
891,-0.7447742897207036
892,-1.1109179204904303
893,0.011241054267070201
894,-0.5849584207880194
895,0.42551656750589895
896,0.33008445496456895
897,-0.41306626600905505
898,-0.9402212660319735
899,1.623141499995395
900,-0.9164931835836524
901,-1.003296902507411
902,-0.3611486325250145
903,-0.5212417189233238
904,-0.4483335254640071
905,-1.0096295889877764
906,-0.1226549816296977
907,-0.6706446068034775
908,0.6069640618031171
909,1.9403471518842577
910,-0.820662570935487
911,-0.41373332053571493
912,-0.3337300925655641
913,0.038711572501325536
914,-0.8189559509127342
915,0.6816051243139621
916,1.0805038178868747
917,0.9639682658834847
918,-0.4613280941651689
919,-0.24191047012315697
920,1.3093381727143287
921,1.8859351676227996
922,0.4730508730756634
923,-0.4822666758656407
924,1.6654326703551576
925,-0.8733945307248001
926,-0.732862601744639
927,0.7783109644793798
928,-0.2757396639751804
929,0.8773203951536814
930,0.0926217065195441
931,0.07757399596359917
932,2.3781898748108854
933,-0.18190155186119314
934,0.6738947536598994
935,-0.5332053851741932
936,-0.017892422239101802
937,-1.3505464303856494
938,-0.7802754514122769
939,-0.45172943941791105
940,-0.8866230016625822
941,-0.6330469880281172
942,1.1590600573169223
943,-0.9967303137904238
944,2.383259229322125
945,-1.0321275189323873
946,-0.2685060207315339
947,0.7829365111542459
948,-0.14041422552128494
949,-1.2171008728705204
950,0.9251492442806726
951,0.06988987433831231
952,1.0576331170814557
953,1.595410570604369
954,-0.5909879006653583
955,0.3807026315784935
956,-0.19383056592885936
957,-0.7447916158123052
958,-1.0629939511205466
959,-0.6662524425824852
960,1.3358908412459913
961,-0.6121774508026783
962,0.09481345710714002
963,0.19226397268959222
964,-0.8664553444079215
965,0.17583156089285154
966,-0.9737645793725709
967,-0.9511800189699515
968,-0.4444871331284636
969,0.5217293937347945
970,-0.260137518487986
971,-1.21619991610724
972,-0.8240238327061873
973,-0.7986844237389225
974,-0.6582217991251674
975,-0.9694503825637856
976,1.2022803393388182
977,1.3491893962243022
978,0.4658863609375073
979,-1.1801876347134213
980,0.8416980374513561
981,-0.526110350663359
982,-0.6111034930147563
983,-1.129742719015513
984,1.6856176537014187
985,-0.7492011061248999
986,-0.3883246072020438
987,0.4908792480727411
988,1.1134926096657656
989,-0.8628689300768595
990,-0.8241797675306006
991,-0.08353266679340077
992,0.49592980377459256
993,-0.7647079581082852
994,0.47376973261621175
995,0.6767189065909512
996,-0.7324987538210066
997,-0.9855809738448282
998,-1.182648286242674
999,-0.5750825485751365
1000,-0.8981015373486086
1001,-1.035332845878674
1002,0.11639310419686887
1003,1.9275358066017816
1004,0.261793664917065
1005,-0.7660247410700031
1006,-0.6875288830691866
1007,-1.040600064356003
1008,-1.191129061559799
1009,-1.0782582378215102
1010,2.3278754245827367
1011,-0.8275149535334413
1012,-0.33010027637503947
1013,-0.420793702863346
1014,-0.06987104356557972
1015,-0.7897788126557264
1016,-1.1359974380836722
1017,-0.17689431138834555
1018,-0.013906901387997581
1019,0.12479625862362004
1020,0.6453067025173439
1021,-0.4765144134539264
1022,0.3855712633185284
1023,1.2913630457213856
1024,0.39945024236549115
1025,0.10805076435163924
1026,1.288192544219218
1027,2.2029787339247306
1028,0.3048576655927143
1029,-0.0322734247902192
1030,-0.13364838675088028
1031,0.49199695424195694
1032,-0.0998884972652628
1033,1.3396344032278804
1034,-1.2080139442387143
1035,0.2645311873901098
1036,-1.0221650162614973
1037,-0.08713640721606493
1038,0.03582677824966774
1039,-1.2289779086633819
1040,-0.8796232606555574
1041,-0.12315743828614253
1042,-1.0258987890016313
1043,-0.9705939046094878
1044,-0.35149799950295174
1045,1.3080569948708523
1046,-0.4801528926902515
1047,-0.9238394464227087
1048,-1.1250906634204973
1049,-0.9012029077452851
1050,-0.027318162592176284
1051,-1.1242676740694226
1052,-0.13486121316298863
1053,0.34892683947262687
1054,1.1474170103911387
1055,1.4740843542731492
1056,0.6275909471156763
1057,0.08509351971867125
1058,-0.3221822525131316
1059,-0.3659479598986437
1060,-0.12787879824756454
1061,-1.0321535080697901
1062,-0.7620830552306511
1063,-0.7256636106841955
1064,0.10753947138847751
1065,0.12188547523455974
1066,0.8373149694284538
1067,0.9084644779597549
1068,0.2417387138882725
1069,-0.3073511181022062
1070,-0.15423178357351996
1071,0.40319189847730336
1072,-0.3277525909630296
1073,0.04805033587456028
1074,-0.1863716834943927
1075,-0.8682833337023429
1076,-0.6779215652761286
1077,0.9449791293795617
1078,0.8573695739354144
1079,0.5201776689709601
1080,-0.07956499181664618
1081,-1.0654022778531609
1082,-0.7527096396742127
1083,2.5380261885316604
1084,0.23825616947636122
1085,-0.653422471751539
1086,-0.9072237245768242
1087,-0.4392806426021983
1088,0.005055639565317339
1089,0.39756958175260104
1090,-0.813169036317817
1091,-0.4742966737289279
1092,-0.10476579205109872
1093,0.15432858175845965
1094,-0.1453781507651287
1095,-0.42498661703092067
1096,0.16090426667353736
1097,-1.11628034584111
1098,0.6671292614113269
1099,-0.3265570906425227
1100,-0.16537246047331575
1101,-0.37821483275254
1102,-0.5588739898818877
1103,-0.9908654317832997
1104,-0.9842901800205123
1105,0.05256378273676371
1106,0.22442128533252442
1107,-0.1309021146015768
1108,-0.10444525935647007
1109,-0.21435332143089386
1110,-0.40604053586462724
1111,2.2958654703488754
1112,-0.09668317031897622
1113,-0.4970371689559606
1114,2.155011709217217
1115,-0.8594643530771551
1116,-1.3283343809524637
1117,-0.32988370023002034
1118,-0.563699306392919
1119,-0.3168025010708509
1120,0.25443951870632975
1121,0.8365002099708911
1122,-0.7841045176562187
1123,-0.1646967429008555
1124,-1.274406920842643
1125,-0.016238127012985933
1126,-0.6105317319919046
1127,-0.10719144487531551
1128,0.11813437640282447
1129,-0.7923604003043568
1130,0.5007204681024208
1131,1.6942725562391405
1132,0.5565191461052083
1133,-0.30577444376646523
1134,-1.1868841691174203
1135,0.947127478107695
1136,0.030152483250160532
1137,2.4806842755499234
1138,-0.5092520635350524
1139,-0.9409749510166405
1140,-1.0700803225855795
1141,0.05813429444757762
1142,1.2954513969261447
1143,2.15178030650307
1144,0.3626748332670819
1145,0.05562183790443702
1146,-0.5907713245203383
1147,-0.7330445257064551
1148,0.008650803572638666
1149,-0.0724266420768081
1150,-0.15377264214607897
1151,-1.275481138521939
1152,-0.7044044962890953
1153,-0.5331014286245841
1154,0.6869764726018163
1155,0.9617941879093221
1156,-1.1547529322423473
1157,-0.3808830508591785
1158,-0.5923913140850834
1159,-0.8962996238220472
1160,-0.10036496478430534
1161,-0.738892081621978
1162,0.2423971053691312
1163,-0.05927613855123275
1164,0.20643680225011704
1165,-0.32356825321079746
1166,-1.222471961267001
1167,-0.09647525721975764
1168,1.162066913883913
1169,0.2885278242582544
1170,-0.7647079581082853
1171,0.04017562724165644
1172,-0.09675247468538245
1173,2.360698059143168
1174,-0.14439056354384042
1175,0.013623478492741155
1176,-0.19649878403549784
1177,-0.8139400473940855
1178,-0.21827768117864463
1179,-0.5129944993209868
1180,-1.1055295060023482
1181,-0.5983601526418166
1182,-1.0388240533363864
1183,0.9981182523215114
1184,-1.1720010564316898
1185,-0.685501643721348
1186,-0.03734130658367216
1187,2.016192637652784
1188,0.031140070471448816
1189,-1.0493843061675299
1190,2.278096263954618
1191,0.9799347790770595
1192,0.551910405739196
1193,0.14504188329048767
1194,-0.3709118851424873
1195,-0.8800997281745987
1196,0.5013533035981675
1197,-0.11303033774503739
1198,-0.4138546031769256
1199,-0.12399766709835959
1200,-0.44844614505941754
1201,-1.0189423632236083
1202,-0.2953441366223329
1203,-0.3203370237575672
